OLT_NAME,DN,TIMESTAMP,ESTABLISHED_CALLS,FAILED_CALLS,NEW_REG,EXPIRED_REG,FAILED_REG,GONE_REG,UNAUTHORIZED_REG
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-10 22:30:00+00:00,0,0,3970,11,0,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-10 22:45:00+00:00,0,0,3972,9,0,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-10 23:00:00+00:00,0,0,3968,13,0,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-10 23:15:00+00:00,0,0,3969,12,0,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-10 23:30:00+00:00,0,1,3964,17,0,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-10 23:45:00+00:00,0,0,3960,21,0,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 00:00:00+00:00,0,0,3957,24,0,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 00:15:00+00:00,0,0,3952,29,0,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 00:30:00+00:00,0,1,3950,30,0,0,1
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 00:45:00+00:00,0,0,3948,30,0,0,3
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 01:00:00+00:00,0,0,3947,31,0,0,3
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 01:15:00+00:00,0,0,3939,36,0,0,6
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 01:30:00+00:00,0,0,3933,42,0,0,6
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 01:45:00+00:00,0,1,3933,45,0,0,3
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 02:00:00+00:00,0,0,3933,45,0,0,3
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 02:15:00+00:00,0,0,3933,45,0,0,3
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 02:30:00+00:00,0,0,3933,45,0,0,3
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 02:45:00+00:00,0,0,3934,44,0,0,3
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 03:00:00+00:00,0,0,3936,42,0,0,3
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 03:15:00+00:00,0,0,3934,42,0,0,5
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 03:30:00+00:00,0,0,3933,42,0,0,6
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 03:45:00+00:00,0,0,3933,42,0,0,6
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 04:00:00+00:00,0,0,3929,46,0,0,6
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 04:15:00+00:00,0,0,3927,48,0,0,6
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 04:30:00+00:00,0,0,3924,51,0,0,6
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 04:45:00+00:00,0,0,3924,51,0,0,6
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 05:00:00+00:00,0,0,3922,51,0,0,8
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 05:15:00+00:00,0,0,3921,51,0,0,9
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 05:30:00+00:00,0,0,3920,51,0,0,10
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 05:45:00+00:00,0,0,3918,51,0,0,12
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 06:00:00+00:00,0,0,3918,51,0,0,12
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 06:15:00+00:00,0,0,3918,51,0,0,12
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 06:30:00+00:00,0,0,3921,51,0,0,9
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 06:45:00+00:00,0,0,3926,51,0,0,4
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 07:00:00+00:00,0,0,3929,51,0,0,1
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 07:15:00+00:00,0,0,3932,49,0,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 07:30:00+00:00,0,0,3933,48,0,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 07:45:00+00:00,0,0,3932,46,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 08:00:00+00:00,0,0,3933,45,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 08:15:00+00:00,0,0,3936,42,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 08:30:00+00:00,0,0,3936,42,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 08:45:00+00:00,0,0,3936,42,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 09:00:00+00:00,0,0,3936,42,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 09:15:00+00:00,0,0,3933,45,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 09:30:00+00:00,0,0,3935,43,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 09:45:00+00:00,0,1,3936,42,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 10:00:00+00:00,0,0,3933,45,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 10:15:00+00:00,0,0,3935,43,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 10:30:00+00:00,0,0,3939,39,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 10:45:00+00:00,0,0,3939,39,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 11:00:00+00:00,0,0,3939,39,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 11:15:00+00:00,1,0,3936,42,3,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 11:30:00+00:00,0,0,3934,43,4,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 11:45:00+00:00,0,0,3927,46,8,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 12:00:00+00:00,0,0,3926,43,12,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 12:15:00+00:00,0,0,3924,45,12,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 12:30:00+00:00,0,0,3929,40,12,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 12:45:00+00:00,0,0,3932,37,12,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 13:00:00+00:00,1,0,3930,39,12,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 13:15:00+00:00,0,0,3930,39,12,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 13:30:00+00:00,0,0,3930,39,12,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 13:45:00+00:00,1,0,3933,36,12,0,0
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 14:00:00+00:00,2,0,3932,36,12,0,1
X1128-BQ-02,OLT/X1128-BQ-02,2024-07-11 14:15:00+00:00,0,0,2620,24,8,0,2
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 14:15:00+00:00,0,0,3119,45,14,0,50
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 14:30:00+00:00,2,0,4680,66,21,0,75
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 14:45:00+00:00,0,0,4684,62,21,0,75
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 15:00:00+00:00,7,0,4678,58,25,0,81
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 15:15:00+00:00,2,2,4676,56,27,0,83
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 15:30:00+00:00,1,0,4674,57,27,0,84
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 15:45:00+00:00,1,0,4673,58,27,0,84
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 16:00:00+00:00,0,0,4668,62,27,0,85
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 16:15:00+00:00,0,0,4667,58,27,0,90
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 16:30:00+00:00,1,0,4671,54,27,0,90
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 16:45:00+00:00,0,0,4667,55,27,0,93
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 17:00:00+00:00,0,0,4662,59,27,0,94
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 17:15:00+00:00,1,0,4655,64,27,0,96
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 17:30:00+00:00,1,0,4651,61,29,0,101
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 17:45:00+00:00,2,0,4647,60,30,0,105
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 18:00:00+00:00,1,0,4640,65,30,0,107
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 18:15:00+00:00,2,0,4639,65,30,0,108
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 18:30:00+00:00,0,0,4641,63,30,0,108
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 18:45:00+00:00,0,0,4641,61,30,0,110
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 19:00:00+00:00,0,0,4643,58,30,0,111
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 19:15:00+00:00,3,0,4639,61,30,0,112
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 19:30:00+00:00,1,0,4638,65,30,0,109
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 19:45:00+00:00,3,0,4635,65,30,0,112
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 20:00:00+00:00,0,0,4626,70,30,0,116
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 20:15:00+00:00,2,0,4623,71,30,0,118
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 20:30:00+00:00,1,0,4613,82,30,0,117
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 20:45:00+00:00,1,0,4602,95,30,0,115
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 21:00:00+00:00,1,0,4577,122,30,0,113
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 21:15:00+00:00,2,0,4531,172,30,0,109
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 21:30:00+00:00,0,0,4520,204,25,0,93
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 21:45:00+00:00,0,0,3046,134,9,0,39
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 22:00:00+00:00,1,0,3059,134,4,0,31
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 22:15:00+00:00,0,0,4608,203,6,0,25
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 22:30:00+00:00,0,0,4568,244,6,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 22:45:00+00:00,1,0,4539,276,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 23:00:00+00:00,1,0,4512,303,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 23:15:00+00:00,1,0,4461,352,6,0,23
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 23:30:00+00:00,0,0,4412,402,6,0,22
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-10 23:45:00+00:00,1,0,4398,414,6,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 00:00:00+00:00,0,0,4387,425,6,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 00:15:00+00:00,0,0,4365,447,6,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 00:30:00+00:00,0,0,4360,452,6,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 00:45:00+00:00,0,0,4359,453,6,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 01:00:00+00:00,0,0,4359,453,6,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 01:15:00+00:00,3,0,4356,456,6,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 01:30:00+00:00,1,0,4352,457,6,0,27
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 01:45:00+00:00,0,0,4350,459,6,0,27
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 02:00:00+00:00,0,0,4350,459,6,0,27
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 02:15:00+00:00,0,0,4351,459,6,0,26
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 02:30:00+00:00,0,0,4351,464,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 02:45:00+00:00,0,0,4353,462,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 03:00:00+00:00,0,0,4353,462,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 03:15:00+00:00,0,0,4353,462,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 03:30:00+00:00,0,1,4353,462,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 03:45:00+00:00,0,0,4353,462,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 04:00:00+00:00,0,0,4353,462,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 04:15:00+00:00,0,0,4350,465,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 04:30:00+00:00,0,0,4350,465,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 04:45:00+00:00,0,0,4350,465,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 05:00:00+00:00,0,0,4348,465,6,0,23
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 05:15:00+00:00,0,0,4347,468,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 05:30:00+00:00,0,0,4346,469,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 05:45:00+00:00,0,0,4345,470,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 06:00:00+00:00,0,0,4347,468,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 06:15:00+00:00,0,0,4347,468,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 06:30:00+00:00,0,0,4347,468,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 06:45:00+00:00,0,0,4347,468,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 07:00:00+00:00,0,0,4347,468,6,0,21
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 07:15:00+00:00,0,0,4345,468,6,0,23
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 07:30:00+00:00,0,0,4342,470,6,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 07:45:00+00:00,0,0,4341,471,6,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 08:00:00+00:00,0,0,4340,471,6,0,25
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 08:15:00+00:00,0,0,4336,471,8,0,27
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 08:30:00+00:00,0,0,4333,470,9,0,30
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 08:45:00+00:00,0,0,4334,467,9,0,32
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 09:00:00+00:00,0,0,4336,464,9,0,33
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 09:15:00+00:00,0,0,4329,471,9,0,33
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 09:30:00+00:00,0,0,4326,474,9,0,33
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 09:45:00+00:00,0,0,4328,472,9,0,33
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 10:00:00+00:00,0,0,4356,444,9,0,33
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 10:15:00+00:00,0,0,4410,390,9,0,33
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 10:30:00+00:00,0,0,4409,390,9,0,34
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 10:45:00+00:00,0,0,4432,363,8,0,39
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 11:00:00+00:00,0,0,4473,322,6,0,41
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 11:15:00+00:00,0,0,4506,292,6,0,38
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 11:30:00+00:00,0,0,4555,248,6,0,33
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 11:45:00+00:00,0,0,4597,211,6,0,28
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 12:00:00+00:00,0,0,4636,168,11,0,27
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 12:15:00+00:00,1,0,4697,107,12,0,26
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 12:30:00+00:00,0,0,4719,87,12,0,24
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 12:45:00+00:00,1,0,4727,76,12,0,27
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 13:00:00+00:00,1,0,4730,71,12,0,29
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 13:15:00+00:00,0,0,4735,59,12,0,36
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 13:30:00+00:00,1,0,4741,50,12,0,39
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 13:45:00+00:00,2,0,4744,45,12,0,41
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 14:00:00+00:00,0,0,4741,45,14,0,42
X1154-BQ-01,OLT/X1154-BQ-01,2024-07-11 14:15:00+00:00,0,0,3160,31,10,0,27
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 14:15:00+00:00,0,0,956,22,2,0,12
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 14:30:00+00:00,0,1,1434,33,3,0,18
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 14:45:00+00:00,1,0,1434,33,3,0,18
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 15:00:00+00:00,0,0,1434,33,3,0,18
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 15:15:00+00:00,0,0,1432,35,3,0,18
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 15:30:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 15:45:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 16:00:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 16:15:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 16:30:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 16:45:00+00:00,0,0,1431,35,3,0,19
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 17:00:00+00:00,0,0,1433,34,3,0,18
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 17:15:00+00:00,0,0,1434,33,3,0,18
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 17:30:00+00:00,0,1,1433,33,3,0,19
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 17:45:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 18:00:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 18:15:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 18:30:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 18:45:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 19:00:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 19:15:00+00:00,0,0,1431,33,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 19:30:00+00:00,0,0,1429,35,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 19:45:00+00:00,0,0,1433,31,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 20:00:00+00:00,0,0,1434,30,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 20:15:00+00:00,0,0,1434,30,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 20:30:00+00:00,0,0,1434,30,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 20:45:00+00:00,0,0,1434,30,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 21:00:00+00:00,0,0,1434,30,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 21:15:00+00:00,0,0,1434,30,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 21:30:00+00:00,0,0,1436,28,3,0,21
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 21:45:00+00:00,0,0,963,18,2,0,9
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 22:00:00+00:00,0,0,965,18,2,0,7
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 22:15:00+00:00,0,0,1458,27,3,0,0
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 22:30:00+00:00,0,0,1458,27,3,0,0
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 22:45:00+00:00,0,0,1458,27,3,0,0
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 23:00:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 23:15:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 23:30:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-10 23:45:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 00:00:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 00:15:00+00:00,1,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 00:30:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 00:45:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 01:00:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 01:15:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 01:30:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 01:45:00+00:00,0,0,1455,27,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 02:00:00+00:00,0,0,1454,27,3,0,4
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 02:15:00+00:00,0,0,1452,27,3,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 02:30:00+00:00,0,0,1452,27,3,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 02:45:00+00:00,0,0,1452,27,3,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 03:00:00+00:00,0,0,1452,27,3,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 03:15:00+00:00,0,0,1452,27,3,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 03:30:00+00:00,0,0,1452,27,3,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 03:45:00+00:00,0,0,1452,27,3,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 04:00:00+00:00,0,0,1449,29,3,0,7
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 04:15:00+00:00,0,0,1443,33,3,0,9
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 04:30:00+00:00,0,0,1443,33,3,0,9
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 04:45:00+00:00,0,0,1443,33,3,0,9
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 05:00:00+00:00,0,0,1443,33,3,0,9
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 05:15:00+00:00,0,0,1443,33,3,0,9
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 05:30:00+00:00,0,0,1443,33,3,0,9
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 05:45:00+00:00,0,0,1443,33,3,0,9
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 06:00:00+00:00,0,0,1443,33,3,0,9
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 06:15:00+00:00,0,0,1443,33,3,0,9
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 06:30:00+00:00,0,0,1444,33,3,0,8
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 06:45:00+00:00,0,0,1447,33,3,0,5
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 07:00:00+00:00,0,0,1452,33,3,0,0
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 07:15:00+00:00,0,0,1450,33,3,0,2
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 07:30:00+00:00,0,0,1449,33,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 07:45:00+00:00,0,0,1452,30,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 08:00:00+00:00,0,0,1452,30,3,0,3
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 08:15:00+00:00,0,0,1448,30,4,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 08:30:00+00:00,0,0,1444,32,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 08:45:00+00:00,0,0,1439,37,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 09:00:00+00:00,0,0,1439,37,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 09:15:00+00:00,0,0,1440,36,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 09:30:00+00:00,0,0,1442,34,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 09:45:00+00:00,0,0,1443,33,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 10:00:00+00:00,0,0,1446,30,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 10:15:00+00:00,0,0,1443,33,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 10:30:00+00:00,0,0,1443,33,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 10:45:00+00:00,0,0,1443,33,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 11:00:00+00:00,0,0,1443,33,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 11:15:00+00:00,0,0,1443,33,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 11:30:00+00:00,0,0,1443,33,6,0,6
X1701-BQ-01,OLT/X1701-BQ-01,2024-07-11 11:45:00+00:00,0,0,1443,33,6,0,6
